Akaka (D-HI)	Alexander (R-TN)	Allard (R-CO)	Allen (R-VA)	Baucus (D-MT)	Bayh (D-IN)	Bennett (R-UT)	Biden (D-DE)	Bingaman (D-NM)	Bond (R-MO)	Boxer (D-CA)	Breaux (D-LA)	Brownback (R-KS)	Bunning (R-KY)	Burns (R-MT)	Byrd (D-WV)	Campbell (R-CO)	Cantwell (D-WA)	Carper (D-DE)	Chafee (R-RI)	Chambliss (R-GA)	Clinton (D-NY)	Cochran (R-MS)	Coleman (R-MN)	Collins (R-ME)	Conrad (D-ND)	Cornyn (R-TX)	Corzine (D-NJ)	Craig (R-ID)	Crapo (R-ID)	Daschle (D-SD)	Dayton (D-MN)	DeWine (R-OH)	Dodd (D-CT)	Dole (R-NC)	Domenici (R-NM)	Dorgan (D-ND)	Durbin (D-IL)	Edwards (D-NC)	Ensign (R-NV)	Enzi (R-WY)	Feingold (D-WI)	Feinstein (D-CA)	Fitzgerald (R-IL)	Frist (R-TN)	Graham (D-FL)	Graham (R-SC)	Grassley (R-IA)	Gregg (R-NH)	Hagel (R-NE)	Harkin (D-IA)	Hatch (R-UT)	Hollings (D-SC)	Hutchison (R-TX)	Inhofe (R-OK)	Inouye (D-HI)	Jeffords (I-VT)	Johnson (D-SD)	Kennedy (D-MA)	Kerry (D-MA)	Kohl (D-WI)	Kyl (R-AZ)	Landrieu (D-LA)	Lautenberg (D-NJ)	Leahy (D-VT)	Levin (D-MI)	Lieberman (D-CT)	Lincoln (D-AR)	Lott (R-MS)	Lugar (R-IN)	McCain (R-AZ)	McConnell (R-KY)	Mikulski (D-MD)	Miller (D-GA)	Murkowski (R-AK)	Murray (D-WA)	Nelson (D-FL)	Nelson (D-NE)	Nickles (R-OK)	Pryor (D-AR)	Reed (D-RI)	Reid (D-NV)	Roberts (R-KS)	Rockefeller (D-WV)	Santorum (R-PA)	Sarbanes (D-MD)	Schumer (D-NY)	Sessions (R-AL)	Shelby (R-AL)	Smith (R-OR)	Snowe (R-ME)	Specter (R-PA)	Stabenow (D-MI)	Stevens (R-AK)	Sununu (R-NH)	Talent (R-MO)	Thomas (R-WY)	Voinovich (R-OH)	Warner (R-VA)	Wyden (D-OR)	outcome	congress	session	date	type	question	prop	out
-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	-1 0 1	0 1	d	d	d	d	d	d	d
																																																																																																				class							
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	July 10, 2003, 04:44 PM	 (Biden Amdt. No. 1190 As Modified )	To express the sense of the Congress that the United States remain engaged in Iraq in order to ensure a peaceful, stable, unified Iraq with a representative government.	1/2	Amendment Agreed to	
1	1	0	0	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	-1	0	0	1	1	0	1	-1	0	1	1	1	1	0	-1	1	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	1	1	0	1	-1	1	-1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	108	108-1	July 11, 2003, 09:36 AM	 (Motion To Table Sessions Amdt. No. 1202 )	To eliminate the additional amount for programs under the National and Community Service Act of 1990.	1/2	Motion Agreed to	
1	1	0	1	1	1	1	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	0	1	1	1	1	-1	1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	108	108-1	July 11, 2003, 10:05 AM	 (H.R. 2657 As Amended )	A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2004, and for other purposes.	1/2	Bill Passed	
1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	108	108-1	July 11, 2003, 10:13 AM	 (H. R. 2559 As Amended )	A bill making appropriations for military construction, family housing, and base realignment and closure for the Department of Defense for the fiscal year ending September 30, 2004, and for other purposes.	1/2	Bill Passed	
1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	108	108-1	July 14, 2003, 05:30 PM	 (Confirmation: Samuel Der-Yeghiayan, Of Illinois, To Be U.S. District Judge )	Samuel Der-Yeghiayan, of Illinois, to be United States District Judge for the Northern District of Illinois, vice Marvin E. Aspen, retired.	1/2	Nomination Confirmed	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	108	108-1	July 15, 2003, 12:14 PM	 (Confirmation Lonny R. Suko of Washington, To Be U.S. District Judge )	Lonny R. Suko, of Washington, to be United States District Judge for the Eastern District of Washington, vice Wm. Fremming Nielsen, retired.	1/2	Nomination Confirmed	
1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	-1	1	1	1	0	1	1	-1	1	1	1	1	0	1	0	1	1	1	0	0	0	-1	1	1	1	0	1	0	-1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	-1	1	1	1	1	0	1	108	108-1	July 15, 2003, 05:45 PM	 (Motion to table Byrd Amendment No. 1244 )	To prohibit excessive deployments overseas of members of the Guard and Reserves.	1/2	Motion to Table Agreed to	
1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	1	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	-1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	-1	1	1	1	1	0	1	108	108-1	July 16, 2003, 12:51 PM	 (Motion to Table Dorgan Amdt. No. 1264 )	Top require from the President a budget amendment for the budget for fiscal year 2004 on the amounts requested for military operations in Iraq in fiscal year 2004.	1/2	Motion to Table Agreed to	
0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	1	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	-1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	-1	1	1	1	1	0	1	108	108-1	July 16, 2003, 02:06 PM	 (Motion to table Bingaman Amdt.No. 1268 )	To require a report on the individuals being detained by the United States Government as enemy combatants.	1/2	Motion to Table Agreed to	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	108	108-1	July 16, 2003, 02:22 PM	 (H.R. 2330 )	A bill to sanction the ruling Burmese military junta, to strengthen Burma's democratic forces and support and recognize the National League of Democracy as the legitimate representative of the Burmese people, and for other purposes.	1/2	Bill Passed	
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	-1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	-1	1	1	1	1	0	1	108	108-1	July 16, 2003, 03:16 PM	 (Motion To Table Boxer Amdt. No. 1271 )	To require reports on U.S. operations in Iraq.	1/2	Motion to Table Agreed to	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	108	108-1	July 16, 2003, 03:46 PM	 (Daschle Amdt. No. 1269 )	To provide National Guard and Reserve forces access to TRICARE.	1/2	Amendment Agreed to	
0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	1	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	-1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	-1	1	1	1	1	0	1	108	108-1	July 16, 2003, 05:54 PM	 (Kennedy Amdt. No. 1273 )	To require a report on the United States strategy for reconstruction in Iraq.	1/2	Motion to Table Agreed to	
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	-1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	108	108-1	July 16, 2003, 07:01 PM	 (Motion To Table Corzine Amdt. No. 1275 )	To establish the National Commission on the Development and Use of Intelligence Related to Iraq.	1/2	Motion to Table Agreed to	
1	1	0	1	1	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	-1	0	0	1	0	1	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	-1	1	1	1	0	1	1	-1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	108	108-1	July 16, 2003, 08:05 PM	 (Motion To Table McCain Amdt. No. 1270 )	To prohibit the use of funds for certain programs, projects, and activities.	1/2	Motion to Table Agreed to	
1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1	1	1	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	108	108-1	July 17, 2003, 03:03 PM	 (Byrd Amdt.No. 1281 )	To state the sense of Congress on funding of ongoing overseas military operations, including overseas contingency operations.	1/2	Amendment Agreed to	
0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	1	0	0	0	-1	0	1	0	0	0	0	-1	1	1	1	1	1	0	-1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	108	108-1	July 17, 2003, 03:32 PM	 (Motion To Table Durbin Amdt. No. 1277 )	To limit the availability of funds for the Intelligence Community Management Account pending a report on the development and use of intelligence relating to Iraq and Operation Iraqi Freedom.	1/2	Motion to Table Agreed to	
1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	0	1	1	-1	1	1	0	1	0	-1	1	1	1	0	0	1	-1	1	1	1	1	1	0	-1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	108	108-1	July 17, 2003, 06:30 PM	 (Motion To Table Byrd Amdt. No. 1383 )	To rescind $1,100,000,000 of the amounts appropriated for procurement and research, development, test and evaluation, and to appropriate $1,100,000,000 for fighting AIDS/HIV, tuberculosis, and malaria.	1/2	Motion to Table Agreed to	
1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	108	108-1	July 17, 2003, 07:17 PM	 (Confirmation Allyson Duncan Of North Carolina To Be U.S. Circuit Judge )	Allyson K. Duncan, of North Carolina, to be United States Circuit Judge for the Fourth Circuit, vice Samuel J. Ervin, III, deceased.	1/2	Nomination Confirmed	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	July 17, 2003, 08:31 PM	 (H.R. 2658 As Amended )	A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2004, and for other purposes.	1/2	Bill Passed	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	-1	1	1	0	1	0	-1	1	1	-1	0	0	1	1	0	0	-1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	-1	1	-1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	July 22, 2003, 06:24 PM	 (Motion to Waive CBA re: Byrd Amdt. No. 1317 )	To fulfill Homeland Security promises.	3/5	Motion Rejected	
1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	108	108-1	July 23, 2003, 12:04 PM	 (Boxer Amdt. No. 1331 )	To require a classified report to Congress on the security costs incurred by State and local government law enforcement personnel in each state in complying with requests and requirements of the United States Secret Service to provide protective services and transportation for foreign and domestic officials.	1/2	Amendment Agreed to	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	July 23, 2003, 12:10 PM	 (Motion to Waive C.B.A. re: Murray Amdt. No. 1327 )	To increase funding for emergency management performance grants.	3/5	Motion Rejected	
0	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	108	108-1	July 23, 2003, 02:33 PM	 (Motion To Table Hollings Amdt. No. 1341 )	To provide funds to increase maritime security.	1/2	Motion to Table Agreed to	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	-1	1	1	0	1	0	0	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	July 23, 2003, 05:00 PM	 (Motion To Waive CBA Schumer Amdt. No. 1343 )	To increase the funds for research and development related to transportation security, and for other purposes.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	-1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	108	108-1	July 23, 2003, 05:32 PM	 (Motion To Waive CBA Mikulski Amdt. No. 1346 )	To increase the amount of the appropriation for firefighter assistance grants by $150,000,000.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	-1	1	1	0	1	0	-1	1	1	1	0	0	1	1	0	0	-1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	July 23, 2003, 07:18 PM	 (Motion to Waive CBA Corzine AMDT. No. 1350 )	To appropriate $8,000,000 for the Office of the Under Secretary for Information Analysis and Infrastructure Protection to conduct chemical facility security assessments.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	-1	1	1	0	1	0	-1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	July 23, 2003, 07:49 PM	 (Motion To Waive CBA Schumer Amdt Noy. 1351 )	To make available an additional $200,000,000 to increase the number of border personnel at the northern border of the United States by the end of fiscal year 2004.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	-1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	-1	1	1	0	0	0	0	-1	1	0	0	0	0	0	0	1	0	108	108-1	July 24, 2003, 12:44 PM	 (Motion To Waive C.B.A. RE: Dodd AMDT No. 1363 )	To fund urgent priorities for our Nation's firefighters, law enforcement personnel, and emergency medical personnel, and all Americans by reducing the 2003 tax breaks for individuals with annual income in excess of $1,000,000.	3/5	Motion Rejected	
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	-1	1	0	1	1	0	0	-1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	108	108-1	July 24, 2003, 02:41 PM	 (Motion To Table Byrd AMDT. No. 1367 )	Full filling Homeland Security Promises.	1/2	Motion to Table Agreed to	
1	0	0	1	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	-1	1	1	0	0	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	108	108-1	July 24, 2003, 03:43 PM	 (Motion To Waive: Specter Amdt. No. 1368 )	To increase the funding for discretionary grants for use in high-threat urban areas.	3/5	Motion Rejected	
1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	-1	0	1	0	0	1	1	-1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	108	108-1	July 24, 2003, 05:03 PM	 (Schuner AMDT. No. 1370 )	To increase the funding for discretionary grants for use in high-threat urban areas and decrease funding for information analysis and infrastructure protection, science and technology, and research and development.	1/2	Amendment Rejected	
1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	-1	0	1	0	0	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	108	108-1	July 24, 2003, 05:46 PM	 (Byrd Amdt. No. 1373 )	To prohibit funds appropriated under this Act from being used by any advisory committee that has been exempted from the Federal Advisory Committee Act.	1/2	Amendment Rejected	
1	0	0	0	1	1	-1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	-1	0	1	0	0	1	1	-1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	0	0	1	-1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	108	108-1	July 24, 2003, 06:55 PM	 (Motion To Waive CBA RE: Amdt. No. 1372 )	To appropriate $1000,000,000 for grants to public transit agencies to enhance public transportation security against terrorist threats.	3/5	Motion Rejected	
1	0	0	0	1	1	-1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	-1	0	1	0	0	1	1	-1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	-1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	0	0	1	0	1	-1	0	1	1	1	0	-1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	108	108-1	July 24, 2003, 07:26 PM	 (Byrd AMDT. No. 1383 )	To provide post-employment lobbying restrictions on employees of the Department of Homeland Security and the Office of Homeland Security within the Executive Office of the President.	1/2	Amendment Rejected	
1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108-1	July 24, 2003, 08:25 PM	 (H.R. 2555 As Amended )	A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2004, and for other purposes.	1/2	Bill Passed	
1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	108	108-1	July 28, 2003, 05:40 PM	 (Confirmation Earl Leroy Yeakel, of Texas, To Be U.S. District Judge )	Earl Leroy Yeakel III, of Texas, to be United States District Judge for the Western District of Texas, vice James R. Nowlin, retired.	1/2	Nomination Confirmed	
0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	-1	1	1	0	0	1	1	-1	1	1	1	1	0	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	108	108-1	July 29, 2003, 12:20 PM	 (Motion to Invoke Cloture on the Nomination of Priscilla Richman Owen, of Texas, to be U.S. Circuit Judge )	Priscilla Richman Owen, of Texas, to be United States Circuit Judge for the Fifth Circuit, vice William L. Garwood, retired.	3/5	Cloture Motion Rejected	
